region,district,date,Market,source,_geolocation,commodity,Price,market_day,Year,month,week,Type
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Soya Bean,20,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Melon seeds Agushi,103.3333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Melon seeds Agushi Powder,94.44333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Palm Oil,30,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Beef,50,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Smoked Herring,86.66666667,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Egg Commercial,78.33333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Chicken,54.66666667,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Nkontomire,44.44333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Ademe Ayoyo jute mallow,25,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Cabbage,36.11,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Lettuce,50,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Carrot,50,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Pawpaw,30,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Avocado Pear,37.77666667,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Bambara Bean,24.29,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Chevon Goat meat,50,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Sweet Potato general white pinkish,33.33333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Fresh Red Fish,69.33333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Fresh Salmon Mackerel Fish,40,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Fresh Kpanla Fish,38.66666667,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Plantain Riped,62.5,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Sorghum,23.33333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Yam Puna,86.19,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Tomato Navrongo,33.33333333,2025-07-14,2025,7,2,retail
Greater Accra,TMA-Tema East,14-07-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,,Alefu Amaranthus,33.33333333,2025-07-14,2025,7,2,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,white maize,9.1775,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Maize Yellow,8.93,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Millet,14.29,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Rice Local perfumed,17.55,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Rice Imported perfumed,21.825,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Yam White,10.00666667,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Cocoyam,18.78666667,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Cassava,4.923333333,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Gari,13.19,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Plantain Apentu,19.39333333,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Plantain Apem,18.78666667,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Banana Local,18.89,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Orange,7.536666667,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Watermelon,5.56,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Pineapple,10,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Tomato Local,17.7875,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Garden Egg,11.25,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Okro Fresh,8.7475,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Onion,24.774,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Ginger,70.88,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Dried Pepper Legon 18,111.11,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Fresh Pepper Bonnet,40,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Palm Fruit,11.1825,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Groundnut Red,24,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Cowpea White,25.2325,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Soya Bean,14.58,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Palm Oil,27.78,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Beef,72.73,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Salted Dried Tilapia Koobi,50,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Egg Commercial,60,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Chicken,36.36,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Nkontomire,10,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Ademe Ayoyo jute mallow,14.585,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Cabbage,15.87666667,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Lettuce,12.5,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Carrot,25,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Bambara Bean,25,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Sweet Potato general white pinkish,18.635,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Cassava Dough,5.324,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Fresh Kpanla Fish,36.36,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Plantain Riped,20,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Sorghum,13.54,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Tomato Navrongo,23.3425,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Alefu Amaranthus,12.5,2025-07-15,2025,7,3,retail
Volta,Ho Municipal,15-07-2025,Ho Central market,retail,,Coconut Fresh,4.7,2025-07-15,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,white maize,7.596666667,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Maize Yellow,7.41,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Millet,11.595,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Rice Local perfumed,16.10333333,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Rice Local non perfumed,10.58666667,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Gari,11.03333333,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Tomato Local,11.32666667,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Garden Egg,8.37,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Okro Fresh,12.5,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Onion,15.01666667,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Fresh Pepper Bonnet,16.48666667,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Groundnut Red,19.33333333,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Cowpea White,13.21,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Soya Bean,11.45,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Melon seeds Neri,12.5,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Sorghum,9.62,2025-07-20,2025,7,3,retail
Bono East,Kintampo North Municipal,20-07-2025,Kintampo,retail,,Dried Cassava Chips Kokonte,6.826666667,2025-07-20,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Garden Egg,19.74333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Pork,38.66666667,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Rice Local perfumed,16.86,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Bambara Bean,26.48,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Millet,15.19,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Soya Bean,16.91,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Cassava,4.573333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Yam White,12.65,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,white maize,12.5,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Nkontomire,13.70333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Plantain Apentu,40.38666667,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Pineapple,13.41666667,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Mango Exotic,14.39666667,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Salted Dried Tilapia Koobi,106.6666667,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Egg Commercial,58.33333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Cabbage,15.29,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Fresh Pepper Bonnet,35.09333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Carrot,25,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Lettuce,28.61333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Okro Fresh,19.96333333,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Tomato Navrongo,25,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Groundnut Red,24.66666667,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Onion,21.51,2025-07-16,2025,7,3,retail
Ashanti,Obuasi Municipal,16-07-2025,Obuasi Central Market,retail,,Cowpea White,19.23,2025-07-16,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Palm Oil,26.67,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Beef,100,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Smoked Herring,100,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Salted Dried Tilapia Koobi,333.33,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Anchovy,100,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Egg Commercial,55,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Chicken,52,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Nkontomire,10,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Ademe Ayoyo jute mallow,20,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Cabbage,7.506666667,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Lettuce,100,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Carrot,200,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Pawpaw,2.5,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Avocado Pear,44.44333333,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Mutton Sheep meat,160,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Chevon Goat meat,133.5,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Fresh Red Fish,55,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Fresh Salmon Mackerel Fish,42,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Fresh Kpanla Fish,40,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Alefu Amaranthus,20,2025-07-19,2025,7,3,retail
Bono,Sunyani Municipal,19-07-2025,Nana Bosomah.,retail,,Fresh Cow Milk,33.33,2025-07-19,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,white maize,9.046666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Maize Yellow,9.186666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Millet,13.46,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Rice Local perfumed,18.36666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Cocoyam,12.90333333,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Gari,13.49666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Plantain Apentu,14.65333333,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Watermelon,8.55,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Tomato Local,8.586666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Garden Egg,7.933333333,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Okro Fresh,11.20333333,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Ginger,19.44666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Fresh Pepper Legon 18,18.05666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Palm Fruit,8.49,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Groundnut Red,21.71666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Cowpea White,19.01333333,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Palm Oil,20,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Egg Commercial,58.33333333,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Nkontomire,10.27666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Ademe Ayoyo jute mallow,10,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Cabbage,12.40666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Snail,67.13,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Yam Puna,17.97,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Alefu Amaranthus,7.776666667,2025-07-20,2025,7,3,retail
Ahafo,Asunafo North Municipal,20-07-2025,Goaso,retail,,Coconut Fresh,4.613333333,2025-07-20,2025,7,3,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Gari,14.06,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Plantain Apentu,16.48,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Watermelon,4.476666667,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Tomato Local,12.53,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Garden Egg,22.02666667,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Onion,17.82666667,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Fresh Pepper Bonnet,22.11333333,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Cowpea White,31.29666667,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Nkontomire,15.28,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Cabbage,4.77,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Carrot,26.66666667,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Cassava Dough,5.44,2025-07-24,2025,7,4,retail
Eastern,New Juaben South Municipal,24-07-2025,Koforidua central market ,retail,,Yam Puna,19.77333333,2025-07-24,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,white maize,11.67,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Maize Yellow,12,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Millet,18.1875,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Rice Local perfumed,17.33333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Rice Local non perfumed,14,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Rice Imported perfumed,20,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Rice Imported non perfumed,14,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Gari,13.04,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Orange,9.443333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Pineapple,9.52,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Tomato Local,31.27,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Garden Egg,51.33333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Okro Fresh,49.44,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Ginger,41.11333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Fresh Pepper Legon 18,22.22333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Egg Commercial,63.33333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Nkontomire,50,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Ademe Ayoyo jute mallow,50,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Cabbage,55.55666667,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Lettuce,50,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Carrot,45.8325,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Sorghum,10.71,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Yam Puna,13.55333333,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Tomato Navrongo,56.25,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,23-07-2025,AGBOGBLOSHIE,retail,,Alefu Amaranthus,50,2025-07-23,2025,7,4,retail
Greater Accra,AMA-Okaikoi South,03-07-2025,Tuesday Market,retail,,white maize,18.96,2025-07-03,2025,7,1,retail
Greater Accra,AMA-Okaikoi South,03-07-2025,Tuesday Market,retail,,Maize Yellow,11.54,2025-07-03,2025,7,1,retail
